poc_id,sku_id,region_id,country_id,city_id,order_id,channel_id,brand_id,subsegment_id,state_id,segment_id,route_id, delivery_center_id,deliver_region_id,sales_route_id,date,join_date,bees_join_date,days_since_last_order,is_purchased,quantity,average_products_per_order,interaction_score,number_of_orders_for_pid,credit_total,credit_payment_terms,maltas,cervezas,agua,num_skus,num_orders,skus_per_order,average_order_revenue
82,6,84,72,69,96,94,92,33,42,83,30,14,10,55,2020-07-09,2020-07-09,2020-07-09,2,42,0.9534408891164785,0.5658120629120605,0.9822923975374135,0.3647190674645798,0.8847963358703954,0.9114893159927887,0.9312788976579984,0.36166089059003037,0.30771336039368336,0.07272776073312881,0.6223467419009919,0.07093231823137203,0.5616324537726988
9,26,34,18,48,17,50,63,72,95,81,87,38,10,47,2020-07-10,2020-07-10,2020-07-10,89,92,0.32406917508992505,0.056153036694648106,0.9445376476023652,0.8435808623136473,0.7685332839144059,0.8316203846421699,0.4127713549108938,0.23990153694255367,0.17084018694958947,0.6992092134837361,0.7846071845785019,0.12558270803963012,0.9569450697564684
13,89,23,57,79,46,34,63,5,70,77,42,13,1,70,2020-07-11,2020-07-11,2020-07-11,44,17,0.5996731093488893,0.7433226475414575,0.20365507500993885,0.7218087955061858,0.007272293968756061,0.5955170754739041,0.8079812161847674,0.04949678877525898,0.3701903313877991,0.1473675794435323,0.6919906954783331,0.6766923296961452,0.3878264251775121
23,98,50,66,11,71,17,72,28,39,85,42,83,71,39,2020-07-12,2020-07-12,2020-07-12,77,74,0.3942245069273739,0.43193041097155893,0.9573728190894775,0.28654089115464887,0.7588203995451182,0.8072301483144726,0.46023630220367895,0.6664003575571398,0.7136183361798908,0.568598230742498,0.30459060299301877,0.5328944484090444,0.18144574219127863
35,75,41,41,28,95,37,99,60,90,28,57,59,32,49,2020-07-13,2020-07-13,2020-07-13,66,76,0.5753879283179039,0.8442782493226151,0.14415929587745469,0.4141525054188334,0.28396840181120653,0.2680947486609202,0.3365331935361475,0.20408258859470074,0.4868623534996054,0.08858309902100381,0.8801544753383389,0.6054594058746783,0.904273913881231
4,65,38,40,13,85,76,77,92,48,58,22,13,18,40,2020-07-14,2020-07-14,2020-07-14,47,9,0.15368427259528816,0.7743657999536051,0.8886720496588342,0.3204618128677038,0.8283945334197208,0.9163991250908389,0.7008256469077306,0.33123265183866124,0.5946514637891546,0.5672062399520545,0.5880340137149844,0.5096988475853724,0.5204252124130935
32,30,56,66,38,1,24,14,9,85,54,83,81,14,9,2020-07-15,2020-07-15,2020-07-15,19,17,0.17058788815208226,0.6763749519618082,0.35281540257028066,0.6031995721592256,0.29865345413637734,0.7048075354823664,0.5973360783037414,0.7244786435476438,0.7487136594942742,0.7264660023192304,0.8724792711649034,0.9619824144376263,0.4679328935726613
7,28,38,36,41,27,95,77,58,46,81,59,24,73,81,2020-07-16,2020-07-16,2020-07-16,41,90,0.2720024106558431,0.5023504131887238,0.08512689901572201,0.3397713474042141,0.3143736737411439,0.593822969998926,0.32812972179599265,0.6766217760242127,0.48966544030665904,0.8957691450662139,0.12326049079330026,0.010171664668787717,0.47198195206873717
19,75,16,89,65,4,91,21,48,63,98,25,83,41,10,2020-07-17,2020-07-17,2020-07-17,9,91,0.2612441355236149,0.4242129246129419,0.9833509297811361,0.9321069401786549,0.3636634836612702,0.6881879537588718,0.3341080528998792,0.41169089038882456,0.05835038952437788,0.12875557711823826,0.7668167677297757,0.9734574688494908,0.770200282583928
73,72,93,42,20,87,68,79,67,88,25,85,36,47,33,2020-07-18,2020-07-18,2020-07-18,3,25,0.916603214144397,0.31011189276399764,0.3741272929098275,0.057161774012401745,0.05745778254472089,0.9529292216190667,0.21567564122579574,0.226559730074833,0.268439905188675,0.31006950100072117,0.493829910851571,0.40322648021046514,0.051302047791079164
35,43,93,38,83,56,36,66,94,21,47,99,92,63,63,2020-07-19,2020-07-19,2020-07-19,63,76,0.29161664979869806,0.47468750892735134,0.8362298183608169,0.9763481364303075,0.1290421897159314,0.3069683231943158,0.042464882172759344,0.17437984292201203,0.7195620326279218,0.8220476342869553,0.07511584750607725,0.7346472206487409,0.4206242451680644
79,31,92,52,5,69,7,42,4,40,28,14,45,1,75,2020-07-20,2020-07-20,2020-07-20,71,62,0.3982828106731665,0.9865717995353492,0.3665426772097883,0.1004854942597263,0.18726196276642004,0.6268031942895416,0.7343446765806737,0.6142510974822378,0.7560632584555902,0.5021338621678697,0.6340503683945948,0.002617300233362374,0.023796921561216267
94,79,1,1,97,12,30,6,70,58,31,19,17,82,76,2020-07-21,2020-07-21,2020-07-21,3,82,0.3347735175111559,0.2673761296653705,0.4126259205277253,0.5197188982356692,0.18986641035663177,0.8792396284780604,0.4398493828886547,0.491199270565033,0.08736516972883845,0.2470603502204909,0.7933937764317907,0.48710166789603593,0.257297449585026
10,10,91,77,65,29,78,88,59,49,28,26,85,77,25,2020-07-22,2020-07-22,2020-07-22,1,22,0.08600393762093628,0.8311682030738722,0.8140259133700702,0.4087215678668805,0.17638704501671842,0.4531975804026016,0.28685454054589543,0.5088542801036503,0.41931050538746684,0.5503434493525993,0.6450170886707607,0.2526589560654966,0.4351181061578824
6,35,77,60,44,80,60,22,13,99,6,21,32,99,24,2020-07-23,2020-07-23,2020-07-23,33,59,0.5412978638714434,0.1561572721821538,0.44298070258216526,0.3250982023395874,0.7574949442297373,0.36707465810968576,0.19844490983442142,0.2185710929206659,0.3922117296274873,0.5242893505452736,0.5144759358090581,0.44427959552423835,0.7045490513054978
20,86,48,7,69,74,25,48,33,75,91,92,17,99,23,2020-07-24,2020-07-24,2020-07-24,29,77,0.4102104012099501,0.1310682426945322,0.145645308786713,0.6740676747678219,0.6378932341206915,0.6986002051271856,0.19727814216565287,0.4259647792589554,0.19447003748003677,0.3083834819351916,0.23201388206123685,0.030325312576996666,0.48191988990643153
29,29,79,90,6,67,36,76,52,78,57,96,95,6,30,2020-07-25,2020-07-25,2020-07-25,60,29,0.4792542131326728,0.38746640843557,0.09747502126054453,0.46851098861642115,0.5730364700571103,0.28071871929781533,0.9624186714914104,0.3418417154655383,0.11743643546122262,0.2112358758357591,0.9085542428367979,0.509272887614908,0.9966537192804465
92,54,66,62,27,29,40,98,48,33,5,55,1,12,52,2020-07-26,2020-07-26,2020-07-26,88,51,0.9790073583495341,0.5033234379464403,0.6358032431885824,0.35627060958938517,0.7813288569903768,0.5038915935992722,0.5645367312954288,0.6576957560833449,0.5919161708706131,0.3250592896400777,0.24739170766685403,0.17508143040385538,0.7739920256133762
69,27,16,93,17,71,96,3,18,66,33,98,39,69,95,2020-07-27,2020-07-27,2020-07-27,90,55,0.17115296999803253,0.47927294115172325,0.3297862580985088,0.3024233056890233,0.23781561937141982,0.019117152278179783,0.46630336154265706,0.22643729455329242,0.7327919891650326,0.9972342929922369,0.6275549584393427,0.569717019798911,0.7866007515108734
5,80,22,11,17,3,47,62,47,33,24,62,2,37,90,2020-07-28,2020-07-28,2020-07-28,16,77,0.05630968226902522,0.4146391703108525,0.3659994501625241,0.9971887891471055,0.6986740277128973,0.7076826408621953,0.37560576429882164,0.8215133910959733,0.3520220133328168,0.04371523362773477,0.33124783626535503,0.3535260181643922,0.7374160119313852
9,48,92,1,36,27,63,53,23,32,2,94,4,4,99,2020-07-29,2020-07-29,2020-07-29,80,91,0.8914272726022884,0.5488381850080054,0.1695241367601643,0.021340676209615994,0.766841358677087,0.5449331880228496,0.5237545621174637,0.6808860559265636,0.3234324300507214,0.8902275332134749,0.11533555579541155,0.2012945827027388,0.8101265611698354
37,43,21,6,89,84,55,4,84,24,49,95,31,90,8,2020-07-30,2020-07-30,2020-07-30,40,5,0.8183011341535927,0.040363457237003075,0.6039796752300497,0.6877651346685894,0.17982799361611035,0.4027264356867324,0.6398772602767382,0.07347392416781084,0.5563528314971546,0.4441011455341164,0.3789411574942334,0.2728210943597512,0.7558813325510271
43,13,5,28,77,75,44,54,11,44,7,72,1,52,35,2020-07-31,2020-07-31,2020-07-31,51,2,0.6462108383951635,0.5831658498081735,0.7600859572971704,0.06437144391258642,0.22813374035370937,0.45469458900147997,0.524841971425546,0.550872793033618,0.5124108395530819,0.37695799606583624,0.039613490178716626,0.8665121302690735,0.3482999297528683
97,24,65,72,31,19,33,3,39,13,65,73,4,14,91,2020-08-01,2020-08-01,2020-08-01,32,58,0.6111273836841804,0.6309991974065514,0.7053679004831087,0.5860147951244381,0.702546090194524,0.8759596411680571,0.9834689514395848,0.7581938470833536,0.749768012766753,0.8911207887409351,0.5652590666106512,0.8327797633764732,0.7199123466446986
4,71,7,21,59,3,86,48,53,59,83,81,58,44,34,2020-08-02,2020-08-02,2020-08-02,5,86,0.6424130710404585,0.9742388484024919,0.0002570563313268881,0.5129611928192219,0.5573008442127019,0.202772469373394,0.6033272518953846,0.22849272288968747,0.29151592873546706,0.9724092829153865,0.5024043722978052,0.12120350029805149,0.8118464761750279
70,94,80,90,25,61,65,62,78,13,71,50,4,33,50,2020-08-03,2020-08-03,2020-08-03,78,28,0.08456438389956245,0.7366731586339083,0.30194958346726175,0.845574395578779,0.10915586774701891,0.49463639082480015,0.07282342196663694,0.8615851111185967,0.9339337141033373,0.707981962931525,0.8653261764505027,0.15827249210935823,0.45627961343848467
14,76,18,69,88,48,75,39,49,37,94,26,36,72,65,2020-08-04,2020-08-04,2020-08-04,69,69,0.5786633122908774,0.963692753111365,0.5907160829737408,0.44592881153072506,0.9186666104623098,0.6840429241868732,0.9237724470351265,0.0686265572421012,0.07965959305721848,0.8412919582069841,0.8276103169367018,0.1313624018410836,0.5617308627625437
65,9,68,7,8,52,78,83,18,4,9,48,44,62,4,2020-08-05,2020-08-05,2020-08-05,45,7,0.32292463355619827,0.29506603863473935,0.15608051644414744,0.34786186069303204,0.8389067370197149,0.8756677360537013,0.5917007200830616,0.4127153148800343,0.14558043983381108,0.14856259464206722,0.9632723494863381,0.8918445607263261,0.958251032920216
45,76,50,51,11,44,80,92,63,83,63,36,86,29,60,2020-08-06,2020-08-06,2020-08-06,32,5,0.5394990165767717,0.9884754467285999,0.6963220954687973,0.7088475387158891,0.8939890545678995,0.7640843608278127,0.7412810423149808,0.0660159297225712,0.8104361769817586,0.2213411319935331,0.6734818925132606,0.9660683927232184,0.7329090057713569
98,90,75,2,22,26,11,42,14,52,67,83,85,8,41,2020-08-07,2020-08-07,2020-08-07,48,73,0.6149370668512598,0.1523965266130124,0.27937232541061907,0.8425101368479846,0.9548788551173707,0.2892769297233194,0.36447330008191015,0.5442917984204634,0.22812007867699147,0.6438244583888174,0.1544701906974667,0.19251440486195137,0.7630773896962427
57,86,38,47,84,91,56,7,1,9,86,38,68,47,42,2020-08-08,2020-08-08,2020-08-08,33,9,0.15751964288371612,0.49351286552190854,0.8440988621414125,0.45027006835126904,0.023925232149680675,0.13745462830651245,0.3086266208509919,0.4178997986076628,0.027127531256971982,0.9998964116704738,0.8772949668827823,0.27367739498184906,0.3178892201926232
93,64,58,40,66,52,62,70,59,92,96,41,74,54,8,2020-08-09,2020-08-09,2020-08-09,27,63,0.9741317509963757,0.2101104923244843,0.7219981155800006,0.30376539179407713,0.5233288718959396,0.9218898258188257,0.13743843729759608,0.5175648559516729,0.8293490402369582,0.03355603326406276,0.7828531466169891,0.8258410306753619,0.5592011752004034
48,70,42,29,86,12,4,19,36,47,18,28,55,74,20,2020-08-10,2020-08-10,2020-08-10,13,77,0.45879826205425733,0.8060575560237618,0.6077084643484305,0.5413642350878253,0.4749346659987399,0.7805122790843944,0.563789945875946,0.0691157275762162,0.625688532723866,0.03562603465164638,0.2978774292222254,0.13717909724930544,0.1767307271034142
72,72,44,45,47,35,34,75,70,93,47,33,84,40,31,2020-08-11,2020-08-11,2020-08-11,56,38,0.4990371102510902,0.18207689805673055,0.5864418369971297,0.10454686927737933,0.9858896439445979,0.5960790590552045,0.5847735077398768,0.44340995738019373,0.43713793847790927,0.6798109776093362,0.06826075092858686,0.40764278656426634,0.49793218844403353
96,48,2,33,64,46,56,65,86,23,28,6,36,36,68,2020-08-12,2020-08-12,2020-08-12,75,8,0.3716646474737195,0.8579775473290752,0.4518176174323332,0.8775288243270503,0.8645698735225508,0.7368231082620896,0.1383981821453153,0.034798560864296224,0.3019592522326203,0.5003791622684954,0.6986575383293042,0.4478702434045433,0.8661556989346891
29,92,10,44,4,12,52,87,5,30,61,45,3,95,70,2020-08-13,2020-08-13,2020-08-13,84,24,0.36113885698683823,0.19552222265274632,0.036200006150597375,0.7172239514579808,0.5181830359700262,0.6915150162682695,0.49584664914259224,0.2295045816586384,0.7096754524431257,0.24174938001988977,0.4942115682632884,0.8232174763812019,0.8700030099606981
48,77,18,80,57,42,25,86,4,61,47,32,71,52,98,2020-08-14,2020-08-14,2020-08-14,1,83,0.4115079545116216,0.3060531146195258,0.059280865722846854,0.8936156281007794,0.7650796482615119,0.3993022310231985,0.4329497916405687,0.0732304079851509,0.8120172423960175,0.5877359691792724,0.5770609980553335,0.7156195370200763,0.8530076466698182
48,12,63,9,63,4,56,55,42,55,26,7,72,64,94,2020-08-15,2020-08-15,2020-08-15,99,2,0.004565591856646178,0.1028944262752639,0.5673410717911983,0.3860288119142874,0.17755543214274028,0.8730002361233465,0.9559636614980408,0.15714475101609127,0.852936364415531,0.23643160156763177,0.9666837961816289,0.9590543578503459,0.5685375633637723
70,39,68,8,44,24,89,30,52,18,57,44,34,49,79,2020-08-16,2020-08-16,2020-08-16,89,41,0.705964994427911,0.6971156169463838,0.6623682099151268,0.6470122375450196,0.2527562002897167,0.5670122732365479,0.7469877001578854,0.9528864458694527,0.27252340242421547,0.7545094419297347,0.20008387640665626,0.9899380663203285,0.4222018748637081
43,81,2,54,65,57,16,81,73,21,62,64,55,44,26,2020-08-17,2020-08-17,2020-08-17,24,36,0.7386484233554587,0.22056389651549535,0.5675358596963214,0.7505324075668721,0.751399128749624,0.7029114973250076,0.31697046270874685,0.436241988709008,0.1266711062265159,0.5498961574752115,0.41724925462845286,0.028918806747969428,0.21323657652669425
1,50,40,3,71,4,31,14,21,76,12,6,17,78,63,2020-08-18,2020-08-18,2020-08-18,33,63,0.12408977368238583,0.08451308381309097,0.03667676748276327,0.5410569721873867,0.8210145513142062,0.8067964772528314,0.04201478094034383,0.18758439045885122,0.11266438389485844,0.25687528464225584,0.2878049190076951,0.1822826493371208,0.6992014657677506
9,28,7,43,5,16,61,1,40,38,7,94,59,26,77,2020-08-19,2020-08-19,2020-08-19,85,41,0.39610774225761103,0.053250800186271596,0.4138483591440375,0.8181575151002446,0.2773959769137301,0.382058877497646,0.045883456688045166,0.06490492174689444,0.8927087924135736,0.04042681646556012,0.5583976702278032,0.05015065294119092,0.959188578612634
65,63,53,51,50,29,72,66,51,8,27,41,62,49,23,2020-08-20,2020-08-20,2020-08-20,94,89,0.14141874628819873,0.10894282527691879,0.8858718755338209,0.27584358865700076,0.38844530553631473,0.8111641411079984,0.5120743573899961,0.4633833516626078,0.7332541902296661,0.7865087164960334,0.22500890252140948,0.6793909157359952,0.9641161959675976
15,64,96,86,53,8,37,81,71,21,39,5,17,99,57,2020-08-21,2020-08-21,2020-08-21,46,70,0.9117489198967411,0.45110840940759533,0.11245086679125504,0.46818834238729556,0.7321270337498523,0.27594363223731466,0.08920448525291658,0.9374447083486995,0.14893889541579752,0.08283857452517662,0.5324559513277126,0.38483854730351386,0.8769208949911739
15,16,89,15,11,5,85,53,76,54,94,68,45,91,92,2020-08-22,2020-08-22,2020-08-22,24,81,0.3486530704537385,0.2678488972144778,0.7476910941742997,0.06686341913494631,0.8788950411348396,0.8720035757205564,0.8903969883530909,0.8121934582704691,0.6875324547217776,0.09366632041552803,0.43513919123828937,0.1755838012307389,0.6492491790519492
3,61,67,24,29,54,19,60,66,69,37,82,25,90,77,2020-08-23,2020-08-23,2020-08-23,68,14,0.278401472645336,0.9593918306306739,0.9149074938198208,0.2741539787402285,0.11816222437068813,0.8014202918602401,0.49766092437737863,0.9155012245926972,0.9737645521831874,0.6265537671301056,0.9445583395454213,0.9685774806756631,0.9675752175033504
35,86,57,64,74,37,42,7,18,32,7,51,17,31,29,2020-08-24,2020-08-24,2020-08-24,1,34,0.016180227147469917,0.10929979037590498,0.011924549256126404,0.3314091113365405,0.3310070639794961,0.5620480026935768,0.9620645192323267,0.6898351039690597,0.4327662737524409,0.5015248757065339,0.10899144240066616,0.7856324473210986,0.6337005663270309
76,33,90,39,30,3,84,77,19,65,42,23,18,43,5,2020-08-25,2020-08-25,2020-08-25,60,51,0.3692606174916525,0.6137949752372804,0.921508676094194,0.30848201063885927,0.9536121180408877,0.21993251981866635,0.6203066608313227,0.5858943132687018,0.5549454006388128,0.3776877409246687,0.03370547508806099,0.46123531094329384,0.4677942803291697
5,19,70,15,11,51,94,84,35,4,9,91,83,69,8,2020-08-26,2020-08-26,2020-08-26,14,73,0.1416837773183255,0.6722314428102801,0.3970310864345096,0.8076009047836418,0.862053575778043,0.291624714119583,0.20733962887973922,0.7459865386004061,0.9286169404713951,0.39681375599408253,0.1861377338072867,0.2790614724588064,0.32730362224526865
94,36,80,47,46,68,59,4,71,67,25,56,60,36,4,2020-08-27,2020-08-27,2020-08-27,19,46,0.18465145830591057,0.43955034009881355,0.16875875952297126,0.7256609669567771,0.15349433964200598,0.7431456328273599,0.3591964847358957,0.20094662501298288,0.3682096029790032,0.8612149947485076,0.41959139625839714,0.04061896060133541,0.5867092066460489
72,28,67,72,11,64,6,41,87,53,44,66,7,29,6,2020-08-28,2020-08-28,2020-08-28,69,33,0.8464544682807167,0.7761953639315107,0.35410740045068,0.1647271161648003,0.9524954361142909,0.6150195959426848,0.300519819297254,0.38634706324449763,0.04647095519141664,0.09401327916411717,0.018735468724828896,0.20294556018496335,0.09342567617296094
75,8,30,83,48,61,64,67,42,30,97,50,61,53,26,2020-08-29,2020-08-29,2020-08-29,94,78,0.21232922687823275,0.6595861706702413,0.61342466479239,0.40512980319760394,0.9387179683152033,0.9141015575620731,0.5245286073366834,0.774110046018528,0.09907525444614818,0.46637718099571235,0.6629235615653998,0.8969943104011932,0.043932690354932746
37,20,97,92,27,57,57,29,46,88,83,6,66,86,35,2020-08-30,2020-08-30,2020-08-30,57,78,0.15126319720090398,0.8752249171153822,0.9919843248052372,0.386674456845004,0.833248616271887,0.936880389290438,0.8111275620330269,0.5057423799615681,0.8874556025757221,0.44978320433323593,0.6416701057037354,0.04898571020241338,0.6895420519276353
2,94,99,15,31,10,55,28,8,77,94,37,39,93,86,2020-08-31,2020-08-31,2020-08-31,6,68,0.5209312494432383,0.4693706250546754,0.9956642064380677,0.9102576519801604,0.4664275762434852,0.902154182400373,0.6372341996126952,0.9203872721716935,0.3115664106199487,0.6849275156731875,0.462883927282706,0.14640516450128527,0.7915551394923028
88,38,21,14,41,51,55,66,73,59,74,50,18,50,90,2020-09-01,2020-09-01,2020-09-01,89,58,0.28950571961292004,0.021327541432650365,0.5351731540539479,0.1975147137822122,0.9920321686033715,0.8927795655485108,0.6980175804086812,0.6066742982674046,0.24992015660043376,0.22381525696041926,0.3271067207114724,0.17686091922018277,0.7705076473834716
88,58,75,91,14,32,22,98,2,97,44,56,71,35,95,2020-09-02,2020-09-02,2020-09-02,95,70,0.08017603702149345,0.6509583655170234,0.8929631942151111,0.7975952693792889,0.4852791594410051,0.7673257945889883,0.9329004436804539,0.20612287469009594,0.440365500387619,0.5085172573933883,0.6857146438117042,0.920441695877417,0.380032748544474
47,91,18,13,53,48,40,49,56,26,65,61,31,93,88,2020-09-03,2020-09-03,2020-09-03,80,22,0.16390933560024035,0.6493653322264539,0.585269797386786,0.4834439985627107,0.53709076251527,0.5419822240459081,0.786691828626617,0.3044723897440522,0.6390968458081824,0.5225409826593261,0.15752246218322707,0.4587420552222584,0.7610846297115336
80,39,87,49,8,38,67,78,21,47,94,33,53,56,20,2020-09-04,2020-09-04,2020-09-04,28,78,0.34013110093609444,0.25782302256405787,0.15724284508672037,0.683465043845274,0.9902535882962263,0.5152162586637595,0.3508979761319493,0.5965125394902152,0.17823849962165994,0.6480455646404609,0.39918624888279175,0.22916106976631234,0.6540619381689707
57,23,87,61,35,62,55,39,86,93,49,35,62,66,55,2020-09-05,2020-09-05,2020-09-05,28,93,0.3405803305897217,0.07569598747496642,0.9136513138406928,0.34648770831539943,0.5671836418576327,0.9928614462084613,0.08147484342998446,0.6131510746405043,0.010754476333392216,0.7358548011226945,0.24760139120973412,0.8773372314863953,0.24463207005796694
18,53,35,44,14,18,32,22,99,2,70,48,39,64,32,2020-09-06,2020-09-06,2020-09-06,77,48,0.26721050146991887,0.07878281767857176,0.08753469686619242,0.27816864727277046,0.7413191424229971,0.7369176253310163,0.4451200556665209,0.9126757768387059,0.595162039025238,0.45854507357708196,0.9530064991184899,0.10418652749982382,0.09729532680110498
93,69,38,8,68,55,22,22,58,91,67,93,48,33,34,2020-09-07,2020-09-07,2020-09-07,38,5,0.13541778768119273,0.4972118319293629,0.40049925704251377,0.6473367091390123,0.6979054051528755,0.7840689946547295,0.06986312416337137,0.3076200868315737,0.6243889467477813,0.2837192009498525,0.5423056918078889,0.3588699932843997,0.3443952139071107
59,33,18,10,45,87,6,87,10,66,62,6,69,8,55,2020-09-08,2020-09-08,2020-09-08,68,91,0.9139098615579124,0.1760766768271157,0.1895002904760139,0.016263241034751075,0.11250266641391038,0.15795584593779521,0.7787776371678173,0.22894006891690144,0.8857258736667558,0.6830596085861512,0.09968102838554083,0.7267729549768579,0.4573393930074172
20,52,39,14,12,88,55,54,76,41,96,4,62,3,72,2020-09-09,2020-09-09,2020-09-09,16,31,0.7953227833097178,0.5735612495029995,0.414098781274994,0.011978795166733613,0.036058691133753595,0.7943072634363062,0.04939700908291755,0.32680013781349293,0.14995394581617394,0.4440783965503112,0.7786611107593809,0.009838826957520586,0.6111213176338941
3,26,47,6,17,9,82,93,79,57,7,78,57,93,4,2020-09-10,2020-09-10,2020-09-10,54,46,0.0983059804420302,0.7465729213091031,0.8244806120656221,0.24290627608120752,0.24347465946437885,0.5752361342624759,0.3767802295451266,0.843911960531638,0.15943007325533776,0.05740589892978243,0.6665617161547045,0.19730078056752964,0.13615366369986703
60,5,1,76,39,7,21,71,17,65,68,70,62,40,60,2020-09-11,2020-09-11,2020-09-11,56,3,0.6933936804859593,0.863326589923564,0.77329592929851,0.14884458818967006,0.5752939452274204,0.2971279955887546,0.09065531898803236,0.2719084655580464,0.4400691996441163,0.20500806587525822,0.7887045138886486,0.7769413988328737,0.2449845971321284
81,90,95,28,76,65,34,26,53,15,49,35,41,51,63,2020-09-12,2020-09-12,2020-09-12,25,83,0.7566844061442164,0.3402939016006974,0.64106622746393,0.556385686879141,0.5512950381398075,0.19404733398853513,0.1622867350028957,0.4837418043843005,0.8902886265288431,0.048039801508911184,0.5641032088036998,0.037772585285630544,0.14854948800654888
44,39,20,43,99,22,21,91,36,28,4,90,8,5,5,2020-09-13,2020-09-13,2020-09-13,25,21,0.1734847734975471,0.5015639133939109,0.9588474625126868,0.5773104041233454,0.9480176988877607,0.20288565283512006,0.23280703345421938,0.4322251151424549,0.367385374637918,0.9420346929349244,0.7942886199655272,0.9817336991203705,0.4359186660863641
54,10,69,34,50,75,24,58,97,78,22,93,24,6,62,2020-09-14,2020-09-14,2020-09-14,91,96,0.028000442903858946,0.05428604253367331,0.2514282887125907,0.3528870240432578,0.06994891462829189,0.5622747282837596,0.7480208242528146,0.5549114649357116,0.26889234169991494,0.7655388306496098,0.7975062358640365,0.3615651936094252,0.6895871042635452
3,1,10,72,30,22,81,79,84,38,91,77,80,84,19,2020-09-15,2020-09-15,2020-09-15,76,7,0.7633550098211577,0.22988504053177716,0.1340051074966352,0.8418389496842766,0.502784093966065,0.7821226636592963,0.38528631653332,0.9187872488833798,0.6348126343088405,0.9682205872228998,0.21465626331722343,0.53389001226,0.16678432159354895
67,17,76,10,74,31,23,21,84,69,80,34,65,16,78,2020-09-16,2020-09-16,2020-09-16,75,57,0.1333333577990412,0.6915134205241916,0.22071823246453748,0.795640360230687,0.5300895986649641,0.8377560139049236,0.30639495963930197,0.5609702728131356,0.5829330646012256,0.23674865862940164,0.7274122885429313,0.6939343619635535,0.82345627694699
10,50,11,35,40,49,45,2,73,1,12,27,95,43,20,2020-09-17,2020-09-17,2020-09-17,49,48,0.5518466523807923,0.4732556139099021,0.31515167410438727,0.429915089589208,0.5913740138789341,0.2816076944506507,0.5077000436118897,0.7300771628940845,0.43801867471843126,0.22423708443444568,0.4401470484034745,0.8532656653891084,0.5669934214114439
86,2,61,83,93,63,12,50,64,10,25,69,27,53,55,2020-09-18,2020-09-18,2020-09-18,71,54,0.7064566671387302,0.1979169819148262,0.14378089886541434,0.21065269088588323,0.7086835161248097,0.8765331072606285,0.9861729193691227,0.8774700911728863,0.8635424094778129,0.7663886025863783,0.9885449819205291,0.06058191773620769,0.7016993941897073
86,79,30,2,79,1,16,34,33,70,31,48,59,74,8,2020-09-19,2020-09-19,2020-09-19,40,95,0.7450964493553492,0.48039563056863854,0.9636625071077848,0.6828036176414501,0.48768889819330297,0.5342000703605967,0.8792314766786521,0.5034720587607435,0.602478060817176,0.866867764386966,0.5885418484478043,0.9223385033135245,0.27496537269471755
31,86,31,42,9,66,86,9,50,65,92,51,49,90,30,2020-09-20,2020-09-20,2020-09-20,85,49,0.3909385248983529,0.1246137911086378,0.2947683267009785,0.5897156360711336,0.7469608217002941,0.1741519878849106,0.06984874819319198,0.49740599225667337,0.4566197998018603,0.466078089636239,0.3777586701865998,0.04998822296428074,0.6772571202581407
72,27,96,15,20,9,40,30,24,78,41,2,90,89,31,2020-09-21,2020-09-21,2020-09-21,6,34,0.14528808137867844,0.32789904691723015,0.8426113605191108,0.9317349026824238,0.11706247795692493,0.2430503606934925,0.888092766198274,0.2903945825177251,0.0716697079577292,0.8833930293096094,0.393074047232398,0.06420359538366449,0.1683112863323526
42,81,63,76,72,86,89,38,44,60,37,33,74,17,36,2020-09-22,2020-09-22,2020-09-22,27,93,0.771698616454892,0.5163124035147417,0.6909842804185533,0.6296465445398658,0.621830097516879,0.21482179618714548,0.5561035948311079,0.2988509903273753,0.0840110502588145,0.5425345430413517,0.21393790351157405,0.9872292491913957,0.9308026034538611
4,40,38,4,41,59,2,4,12,4,60,13,97,40,51,2020-09-23,2020-09-23,2020-09-23,52,79,0.15177475134295748,0.3305329839627631,0.04614678892018964,0.4720695896275041,0.08286004588976392,0.9631217356456883,0.6053782373018047,0.3233180577047582,0.37456131766295364,0.7501597120913057,0.661438109663253,0.3188807323678321,0.8875950477607106
1,55,55,88,72,60,66,99,14,57,31,86,82,24,36,2020-09-24,2020-09-24,2020-09-24,17,84,0.8390480932444969,0.07778195759032336,0.046739500171144255,0.8208320294659166,0.36579484086894776,0.01348669906097677,0.09556744867312705,0.8364598772865525,0.8144351125037332,0.7356234122687263,0.36731645034380866,0.2541430193548436,0.8737776689000877
34,7,25,35,58,74,25,94,6,49,26,69,39,1,60,2020-09-25,2020-09-25,2020-09-25,76,14,0.16626904028107015,0.42625280765843443,0.876488148788276,0.46750675013625653,0.3570098488564031,0.5109925579534617,0.8186974692378679,0.4788420896952277,0.5746488808134954,0.39236117955098393,0.5363611282843747,0.8066472143868937,0.547829784734818
79,74,51,29,16,67,37,8,82,32,44,42,80,29,55,2020-09-26,2020-09-26,2020-09-26,58,54,0.4962530521669566,0.47102551103552026,0.7764674685787053,0.22817301082123898,0.4246299705395269,0.30760776389895295,0.11792982738476354,0.6202772322510812,0.6621217503250216,0.09717986081906238,0.9252819098411371,0.5913216104884905,0.2808108000507995
